air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,type_H,type_L,type_M,temp_diff_k,power_w,tool_wear_torque_product,speed_torque_ratio,wear_early_life,wear_mid_life,wear_wear_window,wear_beyond_240
300.3,311.6,1515,44.9,69,0,0,1,0,11.300000000000011,7123.404262382176,3098.1,33.741648106904236,1,0,0,0
300.2,311.6,1540,37.7,71,0,0,1,0,11.400000000000034,6079.8195427372075,2676.7000000000003,40.84880636604774,1,0,0,0
300.2,311.5,1426,44.3,73,0,1,0,0,11.300000000000011,6615.335426468122,3233.8999999999996,32.18961625282167,1,0,0,0
300.2,311.6,1465,41.4,78,0,0,0,1,11.400000000000034,6351.357867762485,3229.2,35.38647342995169,1,0,0,0
300.3,311.6,1359,54.1,81,0,0,0,1,11.300000000000011,7699.195363932115,4382.1,25.120147874306838,0,1,0,0
300.3,311.7,1551,36.4,84,0,0,0,1,11.399999999999977,5912.100382937559,3057.6,42.60989010989011,0,1,0,0
300.5,311.8,1596,34.8,87,0,0,1,0,11.300000000000011,5816.218975149999,3027.6,45.862068965517246,0,1,0,0
300.5,311.9,1670,26.3,89,0,0,0,1,11.399999999999977,4599.396364610577,2340.7000000000003,63.49809885931559,0,1,0,0
300.4,311.9,1868,21.3,92,0,0,1,0,11.5,4166.63150460307,1959.6000000000001,87.69953051643192,0,1,0,0
300.6,312.0,1490,39.8,94,0,0,0,1,11.399999999999977,6210.090918106062,3741.2,37.437185929648244,0,1,0,0
300.5,311.9,1676,35.2,97,0,0,0,1,11.399999999999977,6177.962897235352,3414.4,47.61363636363636,0,1,0,0
300.5,311.9,1875,22.1,100,0,0,0,1,11.399999999999977,4339.324852770902,2210.0,84.84162895927601,0,1,0,0
300.5,312.0,1867,23.0,103,0,0,0,1,11.5,4496.77100459331,2369.0,81.17391304347827,0,1,0,0
300.5,312.0,1646,29.5,106,0,0,1,0,11.5,5084.87714934532,3127.0,55.79661016949152,0,1,0,0
300.5,312.0,1375,43.2,108,0,1,0,0,11.5,6220.353454107791,4665.6,31.828703703703702,0,1,0,0
300.5,312.0,1558,36.7,113,0,0,1,0,11.5,5987.728990084978,4147.1,42.452316076294274,0,1,0,0
300.4,312.0,1631,34.9,115,0,0,1,0,11.600000000000023,5960.847428945761,4013.5,46.73352435530086,0,1,0,0
300.4,312.0,1366,43.0,117,0,0,1,0,11.600000000000023,6151.028976218576,5031.0,31.767441860465116,0,1,0,0
300.3,311.8,1360,48.0,119,0,0,1,0,11.5,6836.105614211389,5712.0,28.333333333333332,0,1,0,0
300.3,311.8,1547,39.7,121,0,0,1,0,11.5,6431.458008453513,4803.700000000001,38.96725440806045,0,1,0,0
300.3,311.7,1571,31.2,123,0,0,1,0,11.399999999999977,5132.859741141147,3837.6,50.3525641025641,0,1,0,0
300.2,311.5,1528,36.1,125,0,0,1,0,11.300000000000011,5776.425468204528,4512.5,42.32686980609418,0,1,0,0
300.2,311.5,1432,43.6,127,0,1,0,0,11.300000000000011,6538.198854846982,5537.2,32.8440366972477,0,1,0,0
300.2,311.6,1356,53.5,132,0,0,1,0,11.400000000000034,7596.999354910838,7062.0,25.345794392523363,0,1,0,0
300.1,311.5,1422,46.2,134,0,1,0,0,11.399999999999977,6879.710920243217,6190.8,30.77922077922078,0,1,0,0
300.1,311.4,1438,42.2,139,0,0,1,0,11.299999999999955,6354.771731779386,5865.8,34.07582938388625,0,1,0,0
300.2,311.4,1483,44.4,141,0,0,1,0,11.199999999999989,6895.293219805021,6260.4,33.4009009009009,0,1,0,0
300.2,311.4,1331,49.8,143,0,0,1,0,11.199999999999989,6941.223304400504,7121.4,26.72690763052209,0,1,0,0
300.2,311.4,1463,37.5,145,0,0,1,0,11.199999999999989,5745.187565252334,5437.5,39.013333333333335,0,1,0,0
300.1,311.4,1446,40.6,147,0,0,1,0,11.299999999999955,6147.8454956629375,5968.2,35.61576354679803,0,1,0,0
300.1,311.4,1356,45.7,149,0,0,1,0,11.299999999999955,6489.3994489612205,6809.3,29.671772428884026,0,1,0,0
300.1,311.3,1676,30.3,151,0,0,1,0,11.199999999999989,5317.962380290658,4575.3,55.31353135313531,0,1,0,0
300.1,311.4,1910,23.0,153,0,0,1,0,11.299999999999955,4600.338842406653,3519.0,83.04347826086956,0,1,0,0
300.2,311.6,1375,56.9,155,0,0,1,0,11.400000000000034,8193.01184117438,8819.5,24.165202108963094,0,1,0,0
300.2,311.6,1513,40.8,157,0,0,0,1,11.400000000000034,6464.392371438645,6405.599999999999,37.083333333333336,0,1,0,0
300.2,311.6,1511,35.7,160,0,0,1,0,11.400000000000034,5648.866334493271,5712.0,42.324929971988794,0,1,0,0
300.2,311.6,1662,28.8,162,0,1,0,0,11.400000000000034,5012.473910655586,4665.6,57.70833333333333,0,0,1,0
300.2,311.7,1493,48.3,167,0,0,1,0,11.5,7551.540509213392,8066.099999999999,30.91097308488613,0,0,1,0
300.2,311.7,1555,37.4,169,0,0,0,1,11.5,6090.186798494053,6320.599999999999,41.57754010695187,0,0,1,0
300.3,311.7,1452,41.5,172,0,0,1,0,11.399999999999977,6310.203004000458,7138.0,34.98795180722892,0,0,1,0
300.2,311.6,1500,39.0,174,0,0,1,0,11.400000000000034,6126.105674500096,6786.0,38.46153846153846,0,0,1,0
300.2,311.7,1603,30.5,176,0,0,1,0,11.5,5119.905907432845,5368.0,52.557377049180324,0,0,1,0
300.3,311.7,1682,27.8,178,0,0,1,0,11.399999999999977,4896.653861493242,4948.400000000001,60.50359712230215,0,0,1,0
300.3,311.8,1567,37.7,180,0,0,1,0,11.5,6186.413781473509,6786.000000000001,41.564986737400524,0,0,1,0
300.3,311.8,1413,46.0,182,0,0,1,0,11.5,6806.574643267645,8372.0,30.717391304347824,0,0,1,0
300.3,311.9,1429,41.6,184,0,0,0,1,11.599999999999966,6225.212450745343,7654.400000000001,34.35096153846154,0,0,1,0
300.3,311.9,1692,31.5,187,0,0,1,0,11.599999999999966,5581.353508367626,5890.5,53.714285714285715,0,0,1,0
300.4,311.9,1476,48.7,189,0,0,1,0,11.5,7527.381661707287,9204.300000000001,30.30800821355236,0,0,1,0
300.4,312.0,1596,30.4,191,0,0,0,1,11.600000000000023,5080.8349667977,5806.4,52.5,0,0,1,0
300.3,311.9,1390,49.0,194,0,1,0,0,11.599999999999966,7132.4625212000265,9506.0,28.367346938775512,0,0,1,0
300.3,311.8,1607,33.7,199,0,0,0,1,11.5,5671.192586284783,6706.3,47.68545994065281,0,0,1,0
300.3,311.7,1821,26.3,202,0,0,1,0,11.399999999999977,5015.269928117282,5312.6,69.23954372623574,0,0,1,0
300.3,311.8,2141,18.5,204,0,1,0,0,11.5,4147.792420657044,3774.0,115.72972972972973,0,0,1,0
300.4,311.8,1553,33.1,209,1,0,0,1,11.400000000000034,5383.045708097527,6917.900000000001,46.918429003021146,0,0,1,0
300.4,311.8,1442,45.1,0,0,0,0,1,11.400000000000034,6810.365498402977,0.0,31.97339246119734,1,0,0,0
300.4,311.7,1459,45.6,3,0,0,1,0,11.300000000000011,6967.047196013013,136.8,31.99561403508772,1,0,0,0
300.4,311.8,2496,13.5,5,0,1,0,0,11.400000000000034,3528.6368685120556,67.5,184.88888888888889,1,0,0,0
300.4,311.8,1367,57.2,10,0,0,1,0,11.400000000000034,8188.288980218485,572.0,23.898601398601397,1,0,0,0
300.3,311.8,2004,19.6,12,0,0,1,0,11.5,4113.224429492045,235.20000000000002,102.24489795918366,1,0,0,0
300.3,311.7,1406,47.5,14,0,0,1,0,11.399999999999977,6993.708845666478,665.0,29.6,1,0,0,0
300.3,311.8,1548,33.0,16,0,0,1,0,11.5,5349.5039705327,528.0,46.90909090909091,1,0,0,0
300.3,311.7,1333,55.2,18,0,0,1,0,11.399999999999977,7705.447133312758,993.6,24.14855072463768,1,0,0,0
300.2,311.6,1767,26.4,20,0,0,1,0,11.400000000000034,4885.050912625984,528.0,66.93181818181819,1,0,0,0
300.2,311.6,1827,27.0,22,0,0,1,0,11.400000000000034,5165.720800297697,594.0,67.66666666666667,1,0,0,0
300.2,311.6,1533,46.4,24,0,0,0,1,11.400000000000034,7448.841845367542,1113.6,33.03879310344828,1,0,0,0
300.2,311.5,1515,36.8,27,0,1,0,0,11.300000000000011,5838.335787431271,993.5999999999999,41.16847826086957,1,0,0,0
300.2,311.4,1568,41.0,32,0,0,1,0,11.199999999999989,6732.223617132687,1312.0,38.24390243902439,1,0,0,0
300.2,311.4,1452,47.8,34,0,0,1,0,11.199999999999989,7268.137435933057,1625.1999999999998,30.376569037656907,1,0,0,0
300.2,311.4,1433,37.9,36,0,0,1,0,11.199999999999989,5687.403204377305,1364.3999999999999,37.810026385224276,1,0,0,0
300.1,311.3,1650,33.8,38,0,0,0,1,11.199999999999989,5840.220743023425,1284.3999999999999,48.816568047337284,1,0,0,0
300.1,311.4,1629,31.3,41,0,0,1,0,11.299999999999955,5339.419458114677,1283.3,52.04472843450479,1,0,0,0
300.0,311.3,1520,39.2,43,0,0,1,0,11.300000000000011,6239.6218890498085,1685.6000000000001,38.77551020408163,1,0,0,0
300.0,311.2,1393,43.1,45,0,1,0,0,11.199999999999989,6287.196073800669,1939.5,32.32018561484919,1,0,0,0
299.9,311.2,1364,49.6,50,0,1,0,0,11.300000000000011,7084.752200767511,2480.0,27.5,1,0,0,0
299.9,311.3,1389,50.0,55,0,0,0,1,11.400000000000034,7272.786993060371,2750.0,27.78,1,0,0,0
299.8,311.1,1466,46.1,58,0,0,1,0,11.300000000000011,7077.233322349919,2673.8,31.800433839479393,1,0,0,0
299.7,311.1,1650,32.4,60,0,0,1,0,11.400000000000034,5598.318108697011,1944.0,50.92592592592593,1,0,0,0
299.6,311.0,1554,36.3,62,0,0,1,0,11.399999999999977,5907.262330251031,2250.6,42.8099173553719,1,0,0,0
299.6,310.9,1474,39.7,64,0,0,0,1,11.299999999999955,6127.969686141227,2540.8,37.12846347607053,1,0,0,0
299.5,310.8,1600,32.4,67,0,1,0,0,11.300000000000011,5428.672105403162,2170.7999999999997,49.382716049382715,1,0,0,0
299.5,310.8,1356,54.9,72,0,0,1,0,11.300000000000011,7795.799338029999,3952.7999999999997,24.69945355191257,1,0,0,0
299.5,310.8,1571,38.2,74,0,0,1,0,11.300000000000011,6284.462888192046,2826.8,41.12565445026178,1,0,0,0
299.6,310.9,1658,28.0,76,0,0,1,0,11.299999999999955,4861.509911675085,2128.0,59.214285714285715,1,0,0,0
299.6,310.8,1393,49.9,78,0,0,1,0,11.199999999999989,7279.143482196134,3892.2,27.915831663326653,1,0,0,0
299.7,311.0,1448,49.8,80,0,0,0,1,11.300000000000011,7551.383429580713,3984.0,29.076305220883537,1,0,0,0
299.7,310.9,1477,40.4,83,0,0,1,0,11.199999999999989,6248.711563794193,3353.2,36.55940594059406,0,1,0,0
299.7,311.0,1506,42.7,85,0,0,0,1,11.300000000000011,6734.1295166758655,3629.5000000000005,35.269320843091336,0,1,0,0
299.7,310.9,1685,32.1,88,0,0,0,1,11.199999999999989,5664.134474789717,2824.8,52.49221183800623,0,1,0,0
299.6,310.9,1533,31.8,91,0,0,1,0,11.299999999999955,5105.025230230342,2893.8,48.20754716981132,0,1,0,0
299.5,310.8,1447,41.0,93,0,0,1,0,11.300000000000011,6212.708911984055,3813.0,35.292682926829265,0,1,0,0
299.5,310.7,1488,39.5,95,0,0,0,1,11.199999999999989,6155.008326913123,3752.5,37.67088607594937,0,1,0,0
299.6,310.8,1427,50.4,98,0,0,0,1,11.199999999999989,7531.5285640100265,4939.2,28.313492063492063,0,1,0,0
299.5,310.7,1424,41.3,101,0,0,0,1,11.199999999999989,6158.694462293334,4171.299999999999,34.47941888619855,0,1,0,0
299.5,310.7,1472,40.9,104,0,0,1,0,11.199999999999989,6304.631913028092,4253.599999999999,35.99022004889976,0,1,0,0
299.5,310.7,1438,45.7,106,0,0,1,0,11.199999999999989,6881.826259296634,4844.200000000001,31.46608315098468,0,1,0,0
299.6,310.8,1507,42.4,108,0,0,1,0,11.199999999999989,6691.2572489298755,4579.2,35.54245283018868,0,1,0,0
299.6,310.7,1393,52.1,110,0,0,1,0,11.099999999999966,7600.067643735843,5731.0,26.73704414587332,0,1,0,0
299.5,310.8,1283,52.4,112,0,0,1,0,11.300000000000011,7040.22536089063,5868.8,24.484732824427482,0,1,0,0
299.6,310.8,1644,30.9,114,0,0,1,0,11.199999999999989,5319.721672176668,3522.6,53.20388349514563,0,1,0,0
299.6,310.8,1498,46.9,116,0,0,1,0,11.199999999999989,7357.21205963784,5440.4,31.94029850746269,0,1,0,0
299.6,310.8,1400,40.8,118,0,0,1,0,11.199999999999989,5981.592412434965,4814.4,34.31372549019608,0,1,0,0
299.6,310.9,1679,31.2,120,0,1,0,0,11.299999999999955,5485.723427992352,3744.0,53.81410256410256,0,1,0,0
299.7,311.1,1618,30.3,125,0,0,0,1,11.400000000000034,5133.927882643368,3787.5,53.399339933993396,0,1,0,0
299.6,311.0,1714,30.2,128,0,1,0,0,11.399999999999977,5420.587740307924,3865.6,56.75496688741722,0,1,0,0
299.6,311.0,1574,35.0,133,0,0,1,0,11.399999999999977,5769.011309542057,4655.0,44.97142857142857,0,1,0,0
299.7,311.1,1574,36.4,135,0,0,1,0,11.400000000000034,5999.771761923738,4914.0,43.24175824175824,0,1,0,0
299.6,310.9,1472,40.9,137,0,0,1,0,11.299999999999955,6304.631913028092,5603.3,35.99022004889976,0,1,0,0
299.6,311.0,1552,33.2,139,0,0,1,0,11.399999999999977,5395.831990197637,4614.8,46.74698795180723,0,1,0,0
299.7,311.1,1603,31.4,141,0,0,1,0,11.400000000000034,5270.985098143979,4427.4,51.05095541401274,0,1,0,0
299.7,311.1,1353,47.1,143,0,1,0,0,11.400000000000034,6673.402530681975,6735.3,28.726114649681527,0,1,0,0
299.7,311.1,1690,30.6,148,0,0,1,0,11.400000000000034,5415.477416258085,4528.8,55.228758169934636,0,1,0,0
299.8,311.2,1745,26.3,150,0,0,0,1,11.399999999999977,4805.956081584105,3945.0,66.34980988593156,0,1,0,0
299.9,311.3,1522,45.7,153,0,0,1,0,11.400000000000034,7283.824455249984,6992.1,33.304157549234134,0,1,0,0
300.0,311.4,1641,34.5,155,0,1,0,0,11.399999999999977,5928.656576221978,5347.5,47.56521739130435,0,1,0,0
299.9,311.4,1596,28.9,160,0,0,1,0,11.5,4830.135873041234,4624.0,55.22491349480969,0,1,0,0
299.9,311.4,1497,37.0,162,0,1,0,0,11.5,5800.322516322834,5994.0,40.45945945945946,0,0,1,0
299.9,311.3,1371,52.3,167,0,0,1,0,11.400000000000034,7508.7520172715,8734.1,26.21414913957935,0,0,1,0
299.9,311.3,1445,41.2,169,0,0,0,1,11.400000000000034,6234.385901293826,6962.8,35.07281553398058,0,0,1,0
299.8,311.2,1564,40.0,172,0,0,1,0,11.399999999999977,6551.2678802859145,6880.0,39.1,0,0,1,0
299.7,311.1,1439,44.9,174,0,0,1,0,11.400000000000034,6766.058570011849,7812.599999999999,32.04899777282851,0,0,1,0
299.7,311.2,1352,52.1,176,0,0,1,0,11.5,7376.375774824738,9169.6,25.950095969289826,0,0,1,0
299.8,311.3,1560,35.4,178,0,0,1,0,11.5,5783.043756728091,6301.2,44.067796610169495,0,0,1,0
299.7,311.2,1616,42.3,180,0,0,0,1,11.5,7158.307356763557,7613.999999999999,38.2033096926714,0,0,1,0
299.7,311.2,1835,23.7,183,0,0,1,0,11.5,4554.2097902764435,4337.099999999999,77.42616033755274,0,0,1,0
299.7,311.1,1649,32.7,185,0,0,0,1,11.400000000000034,5646.73005148883,6049.500000000001,50.42813455657492,0,0,1,0
299.8,311.1,1452,47.3,188,0,0,1,0,11.300000000000011,7192.110893716184,8892.4,30.697674418604652,0,0,1,0
299.8,311.1,2144,17.7,190,0,0,1,0,11.300000000000011,3973.989043084944,3363.0,121.12994350282486,0,0,1,0
299.7,311.1,1554,41.0,192,0,0,1,0,11.400000000000034,6672.114477694003,7872.0,37.90243902439025,0,0,1,0
299.7,311.0,1827,25.4,194,0,0,1,0,11.300000000000011,4859.6040121319065,4927.599999999999,71.92913385826772,0,0,1,0
299.6,310.9,1448,46.3,196,0,0,1,0,11.299999999999955,7020.663710634277,9074.8,31.27429805615551,0,0,1,0
299.6,310.9,1530,38.8,198,0,0,0,1,11.299999999999955,6216.583542923481,7682.4,39.432989690721655,0,0,1,0
299.7,311.0,1983,21.0,201,0,0,1,0,11.300000000000011,4360.844762447991,4221.0,94.42857142857143,0,0,1,0
299.7,310.9,1620,37.2,203,0,0,0,1,11.199999999999989,6310.831322531177,7551.6,43.54838709677419,0,0,1,0
299.6,310.9,1630,29.8,206,0,0,0,1,11.299999999999955,5086.657385182353,6138.8,54.697986577181204,0,0,1,0
299.6,310.9,1229,65.2,209,1,0,1,0,11.299999999999955,8391.277753542434,13626.800000000001,18.84969325153374,0,0,1,0
299.5,310.8,1873,22.3,211,0,0,1,0,11.300000000000011,4373.924259862437,4705.3,83.99103139013452,0,0,1,0
299.4,310.7,1426,45.7,213,0,0,1,0,11.300000000000011,6824.397945589012,9734.1,31.2035010940919,0,0,1,0
299.4,310.8,1376,53.9,215,1,0,1,0,11.400000000000034,7766.687246106733,11588.5,25.528756957328387,0,0,1,0
299.4,310.8,1622,33.6,217,0,0,1,0,11.400000000000034,5707.142878217362,7291.200000000001,48.27380952380952,0,0,1,0
299.4,310.7,1492,45.7,219,0,0,0,1,11.300000000000011,7140.25367098093,10008.300000000001,32.647702407002186,0,0,1,0
299.3,310.7,1374,48.9,222,0,0,0,1,11.399999999999977,7035.973738832771,10855.8,28.098159509202453,0,0,1,0
299.2,310.7,1737,27.0,225,1,0,1,0,11.5,4911.251795356923,6075.0,64.33333333333333,0,0,1,0
299.3,310.8,1426,42.4,0,0,0,1,0,11.5,6331.607721946917,0.0,33.632075471698116,1,0,0,0
299.3,310.9,1826,25.1,2,0,0,0,1,11.599999999999966,4799.578648497319,50.2,72.74900398406375,1,0,0,0
299.3,310.9,1669,32.4,5,0,0,1,0,11.599999999999966,5662.783589948674,162.0,51.51234567901235,1,0,0,0
299.4,310.9,1473,40.1,7,0,0,0,1,11.5,6185.51319157948,280.7,36.733167082294266,1,0,0,0
299.4,310.9,1751,27.8,10,0,0,1,0,11.5,5097.527295763774,278.0,62.985611510791365,1,0,0,0
299.4,310.9,1446,47.3,12,0,0,0,1,11.5,7162.391427213226,567.5999999999999,30.570824524312897,1,0,0,0
299.3,310.8,1483,43.5,15,0,0,1,0,11.5,6755.5237626468115,652.5,34.0919540229885,1,0,0,0
299.2,310.7,1535,42.6,17,0,0,1,0,11.5,6847.729507029671,724.2,36.032863849765256,1,0,0,0
299.2,310.7,1477,44.0,19,0,0,1,0,11.5,6805.527445716449,836.0,33.56818181818182,1,0,0,0
299.3,310.8,1391,46.9,21,0,0,1,0,11.5,6831.696912520852,984.9,29.658848614072497,1,0,0,0
299.2,310.7,1636,29.4,23,0,1,0,0,11.5,5036.852669647443,676.1999999999999,55.64625850340136,1,0,0,0
299.2,310.6,1675,33.3,28,0,0,1,0,11.400000000000034,5841.006141186822,932.3999999999999,50.30030030030031,1,0,0,0
299.2,310.5,1329,48.9,30,0,1,0,0,11.300000000000011,6805.5379176919605,1467.0,27.177914110429448,1,0,0,0
299.2,310.5,1548,33.5,35,0,0,0,1,11.300000000000011,5430.5570609953165,1172.5,46.208955223880594,1,0,0,0
299.2,310.5,1391,45.8,38,0,0,1,0,11.300000000000011,6671.46521521226,1740.3999999999999,30.37117903930131,1,0,0,0
299.1,310.5,1437,43.1,40,0,0,1,0,11.399999999999977,6485.7866174095925,1724.0,33.34106728538283,1,0,0,0
299.2,310.6,1370,61.9,42,0,0,1,0,11.400000000000034,8880.549393412508,2599.7999999999997,22.132471728594506,1,0,0,0
299.1,310.6,1577,37.1,44,0,0,1,0,11.5,6126.807296859399,1632.4,42.506738544474395,1,0,0,0
299.1,310.5,1485,37.8,46,0,0,1,0,11.399999999999977,5878.234014131861,1738.8,39.28571428571429,1,0,0,0
299.0,310.4,1504,34.3,48,0,0,1,0,11.399999999999977,5402.198951308912,1646.3999999999999,43.84839650145773,1,0,0,0
298.9,310.3,1551,35.2,50,0,0,0,1,11.400000000000034,5717.1959747088495,1760.0000000000002,44.06249999999999,1,0,0,0
299.1,310.5,1428,43.0,53,0,0,0,1,11.399999999999977,6430.211843367589,2279.0,33.2093023255814,1,0,0,0
299.0,310.5,1755,27.9,56,0,0,1,0,11.5,5127.550449556581,1562.3999999999999,62.903225806451616,1,0,0,0
299.1,310.5,1329,54.9,58,0,0,1,0,11.399999999999977,7640.573245016127,3184.2,24.207650273224044,1,0,0,0
299.1,310.5,1496,35.2,60,0,0,1,0,11.399999999999977,5514.458528797188,2112.0,42.5,1,0,0,0
299.1,310.5,1532,36.6,62,0,0,1,0,11.399999999999977,5871.7623332654675,2269.2000000000003,41.857923497267755,1,0,0,0
299.1,310.5,1389,61.4,64,0,0,1,0,11.399999999999977,8930.982427478135,3929.6,22.622149837133552,1,0,0,0
299.1,310.4,1524,51.4,66,0,0,0,1,11.299999999999955,8203.075409641378,3392.4,29.64980544747082,1,0,0,0
299.1,310.4,1422,49.3,69,0,0,0,1,11.299999999999955,7341.336544761699,3401.7,28.843813387423936,1,0,0,0
299.1,310.5,1739,27.4,72,0,0,1,0,11.399999999999977,4989.74972379462,1972.8,63.46715328467154,1,0,0,0
299.1,310.5,1736,26.9,74,0,0,1,0,11.399999999999977,4890.245012479919,1990.6,64.53531598513011,1,0,0,0
299.1,310.5,1419,48.8,76,0,0,1,0,11.399999999999977,7251.549826722104,3708.7999999999997,29.07786885245902,1,0,0,0
299.1,310.6,1326,49.7,78,0,0,1,0,11.5,6901.262245846841,3876.6000000000004,26.680080482897385,1,0,0,0
299.1,310.6,1449,43.2,80,0,0,0,1,11.5,6555.121567274318,3456.0,33.541666666666664,1,0,0,0
299.2,310.6,1534,39.7,83,0,0,1,0,11.400000000000034,6377.412142836256,3295.1000000000004,38.63979848866499,0,1,0,0
299.2,310.6,1443,50.9,85,0,0,0,1,11.400000000000034,7691.529877857354,4326.5,28.349705304518665,0,1,0,0
299.2,310.6,1498,41.1,88,0,0,1,0,11.400000000000034,6447.364939256189,3616.8,36.447688564476884,0,1,0,0
299.1,310.6,1796,26.0,90,0,0,1,0,11.5,4889.993685067632,2340.0,69.07692307692308,0,1,0,0
299.1,310.4,1519,45.3,92,0,0,1,0,11.299999999999955,7205.839653612372,4167.599999999999,33.53200883002208,0,1,0,0
299.0,310.4,1339,49.6,94,0,0,1,0,11.399999999999977,6954.899704419133,4662.400000000001,26.995967741935484,0,1,0,0
299.0,310.4,1483,41.5,96,0,0,1,0,11.399999999999977,6444.9249689619,3984.0,35.734939759036145,0,1,0,0
298.9,310.2,2099,20.0,98,0,0,0,1,11.300000000000011,4396.135319923317,1960.0,104.95,0,1,0,0
299.0,310.3,1689,29.7,101,0,0,0,1,11.300000000000011,5253.088491994028,2999.7,56.86868686868687,0,1,0,0
299.1,310.4,1369,54.5,104,0,1,0,0,11.299999999999955,7813.193289355375,5668.0,25.119266055045873,0,1,0,0
299.0,310.4,1512,38.8,109,0,0,1,0,11.399999999999977,6143.447265947912,4229.2,38.96907216494846,0,1,0,0
299.0,310.3,1303,68.6,111,1,0,0,1,11.300000000000011,9360.459087174882,7614.599999999999,18.994169096209912,0,1,0,0
299.0,310.3,1552,39.9,114,0,0,1,0,11.300000000000011,6484.749891833907,4548.599999999999,38.89724310776943,0,1,0,0
299.0,310.4,1713,28.0,116,0,0,1,0,11.399999999999977,5022.778334559361,3248.0,61.17857142857143,0,1,0,0
298.9,310.3,1456,44.1,118,0,0,1,0,11.400000000000034,6724.013588331306,5203.8,33.01587301587301,0,1,0,0
299.0,310.4,1524,39.8,120,0,0,1,0,11.399999999999977,6351.797690733987,4776.0,38.29145728643216,0,1,0,0
299.0,310.4,1394,45.2,122,0,0,0,1,11.399999999999977,6598.2661063836185,5514.400000000001,30.84070796460177,0,1,0,0
299.0,310.4,1981,21.2,125,0,0,1,0,11.399999999999977,4397.936499711374,2650.0,93.4433962264151,0,1,0,0
299.0,310.4,1565,36.1,127,0,0,1,0,11.399999999999977,5916.299645117858,4584.7,43.35180055401662,0,1,0,0
299.1,310.4,1657,31.0,129,0,0,1,0,11.299999999999955,5379.139661231563,3999.0,53.45161290322581,0,1,0,0
299.0,310.4,1625,37.1,131,0,0,0,1,11.399999999999977,6313.292236776488,4860.1,43.80053908355795,0,1,0,0
299.0,310.4,1606,31.1,134,0,0,1,0,11.399999999999977,5230.395721059599,4167.400000000001,51.639871382636656,0,1,0,0
299.0,310.5,1336,56.8,136,0,1,0,0,11.5,7946.637673304358,7724.799999999999,23.52112676056338,0,1,0,0
299.0,310.6,1587,34.2,141,0,0,0,1,11.600000000000023,5683.706597021582,4822.200000000001,46.40350877192982,0,1,0,0
299.1,310.6,1602,39.7,144,0,0,1,0,11.5,6660.11359375729,5716.8,40.352644836272034,0,1,0,0
299.1,310.5,1471,38.4,146,0,0,1,0,11.399999999999977,5915.24197559115,5606.4,38.30729166666667,0,1,0,0
299.1,310.6,1332,48.0,148,0,1,0,0,11.5,6695.362263330567,7104.0,27.75,0,1,0,0
299.2,310.6,1434,48.4,153,0,1,0,0,11.400000000000034,7268.137435933057,7405.2,29.62809917355372,0,1,0,0
299.1,310.6,1921,23.9,158,0,0,1,0,11.5,4807.8829250783065,3776.2,80.3765690376569,0,1,0,0
299.2,310.6,1704,30.6,160,0,1,0,0,11.400000000000034,5460.339359351347,4896.0,55.686274509803916,0,1,0,0
299.1,310.6,1397,49.5,165,0,0,0,1,11.5,7241.528146157152,8167.5,28.22222222222222,0,0,1,0
299.1,310.6,1791,28.0,168,0,1,0,0,11.5,5251.486279740698,4704.0,63.964285714285715,0,0,1,0
299.1,310.6,1818,24.1,173,0,0,1,0,11.5,4588.170406861749,4169.3,75.4356846473029,0,0,1,0
299.2,310.7,1540,36.3,175,0,0,1,0,11.5,5854.043750699219,6352.499999999999,42.42424242424243,0,0,1,0
299.2,310.8,1502,39.8,177,0,0,0,1,11.600000000000023,6260.105073151213,7044.599999999999,37.73869346733669,0,0,1,0
299.2,310.8,1761,30.4,180,0,1,0,0,11.600000000000023,5606.1092584779135,5472.0,57.92763157894737,0,0,1,0
299.1,310.8,1517,38.4,185,0,0,0,1,11.699999999999989,6100.218951034516,7104.0,39.505208333333336,0,0,1,0
299.1,310.7,1309,51.1,188,0,0,1,0,11.599999999999966,7004.693947978531,9606.800000000001,25.616438356164384,0,0,1,0
298.9,310.6,1363,52.6,190,0,0,1,0,11.700000000000045,7507.757179597864,9994.0,25.91254752851711,0,0,1,0
299.0,310.6,1787,22.2,192,0,0,0,1,11.600000000000023,4154.379293254071,4262.4,80.4954954954955,0,0,1,0
298.9,310.5,1640,29.2,195,0,0,1,0,11.600000000000023,5014.819633170267,5694.0,56.16438356164384,0,0,1,0
298.9,310.6,1720,25.3,197,0,0,0,1,11.700000000000045,4556.984863787115,4984.1,67.98418972332016,0,0,1,0
298.8,310.5,1384,52.8,200,0,0,1,0,11.699999999999989,7652.417049320161,10560.0,26.212121212121215,0,0,1,0
298.8,310.5,1294,55.8,202,0,1,0,0,11.699999999999989,7561.310862366057,11271.599999999999,23.189964157706093,0,0,1,0
298.8,310.5,1464,46.4,207,0,0,1,0,11.699999999999989,7113.5710773764395,9604.8,31.551724137931036,0,0,1,0
298.8,310.6,1803,25.4,209,0,0,1,0,11.800000000000011,4795.766849410962,5308.599999999999,70.98425196850394,0,0,1,0
298.8,310.6,1602,39.1,211,0,0,1,0,11.800000000000011,6559.456965136273,8250.1,40.971867007672635,0,0,1,0
298.9,310.6,1519,38.8,213,0,1,0,0,11.700000000000045,6171.889151438411,8264.4,39.149484536082475,0,0,1,0
